date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2017-05-24,30,16,0.0,11.6,5,0,06:04 AM,07:09 PM,06:59 AM,08:08 PM,12,23,23,23,8,6,54,2.3,1013,30,10,216,6,Mexico
2017-05-25,34,16,0.0,11.6,7,0,06:57 AM,08:14 PM,06:58 AM,08:09 PM,10,23,23,24,6,4,47,1.4,1013,34,10,189,4,Mexico
2017-05-26,29,17,0.0,11.6,6,0,07:54 AM,09:20 PM,06:58 AM,08:09 PM,8,23,23,23,5,10,44,0.3,1014,29,10,142,4,Mexico
2017-05-27,29,15,0.0,11.6,6,8,08:54 AM,10:23 PM,06:58 AM,08:09 PM,11,22,22,21,6,9,56,2.0,1015,29,10,161,5,Mexico
2017-05-28,27,14,0.0,11.6,6,15,09:56 AM,11:22 PM,06:58 AM,08:10 PM,11,21,21,21,9,8,58,3.0,1014,27,10,228,7,Mexico
2017-05-29,26,14,0.0,11.6,6,22,10:58 AM,No moonset,06:58 AM,08:10 PM,12,19,20,19,11,13,65,3.6,1014,26,10,221,8,Mexico
2017-05-30,26,13,0.0,11.6,6,29,11:58 AM,12:16 AM,06:58 AM,08:11 PM,11,18,19,18,11,25,67,1.6,1015,26,10,222,9,Mexico
2017-05-31,23,14,0.0,11.6,4,33,12:55 PM,01:05 AM,06:58 AM,08:11 PM,11,18,18,18,9,37,67,1.1,1015,23,9,224,8,Mexico
2017-06-01,22,14,0.0,11.6,4,46,01:50 PM,01:50 AM,06:58 AM,08:11 PM,12,18,18,18,8,43,72,2.4,1013,22,9,65,7,Mexico
2017-06-02,27,14,0.0,11.6,5,53,02:42 PM,02:31 AM,06:57 AM,08:12 PM,12,19,19,19,10,16,66,0.0,1012,27,9,268,8,Mexico
2017-06-03,29,13,0.0,11.6,6,61,03:33 PM,03:10 AM,06:57 AM,08:12 PM,9,20,20,20,9,7,58,0.0,1013,29,10,134,7,Mexico
2017-06-04,32,13,0.0,11.6,7,68,04:22 PM,03:48 AM,06:57 AM,08:12 PM,9,21,21,22,6,3,53,0.1,1012,32,10,195,4,Mexico
2017-06-05,29,14,0.0,11.6,6,76,05:12 PM,04:25 AM,06:57 AM,08:13 PM,10,21,21,21,5,6,52,0.5,1012,29,10,214,3,Mexico
2017-06-06,28,15,0.0,11.6,6,83,06:01 PM,05:03 AM,06:57 AM,08:13 PM,9,21,21,21,7,5,49,0.7,1013,28,10,209,5,Mexico
2017-06-07,27,13,0.0,11.6,5,91,06:50 PM,05:43 AM,06:57 AM,08:13 PM,11,20,20,20,9,9,61,2.5,1015,27,10,197,6,Mexico
2017-06-08,28,12,0.0,11.6,6,98,07:40 PM,06:24 AM,06:57 AM,08:14 PM,11,19,19,19,8,13,63,2.4,1015,28,10,109,6,Mexico
2017-06-09,28,12,0.0,11.6,5,100,08:29 PM,07:08 AM,06:58 AM,08:14 PM,11,20,20,20,9,10,64,1.1,1013,28,9,218,6,Mexico
2017-06-10,27,13,0.0,11.6,6,87,09:18 PM,07:54 AM,06:58 AM,08:14 PM,10,20,20,20,5,10,60,0.5,1013,27,10,209,3,Mexico
2017-06-11,28,13,0.0,11.6,6,79,10:06 PM,08:42 AM,06:58 AM,08:15 PM,12,20,20,20,5,12,63,1.2,1014,28,10,163,4,Mexico
2017-06-12,29,12,0.0,11.6,5,71,10:52 PM,09:32 AM,06:58 AM,08:15 PM,9,20,20,20,11,8,58,0.0,1013,29,9,180,8,Mexico
2017-06-13,27,11,0.0,11.6,5,64,11:36 PM,10:22 AM,06:58 AM,08:15 PM,11,18,18,18,10,15,67,2.8,1012,27,10,145,7,Mexico
2017-06-14,24,14,0.0,11.6,5,56,No moonrise,11:14 AM,06:58 AM,08:16 PM,13,18,19,18,12,24,73,9.3,1013,24,9,149,9,Mexico
2017-06-15,26,11,0.0,11.6,5,49,12:19 AM,12:06 PM,06:58 AM,08:16 PM,12,18,18,18,10,23,70,6.9,1015,26,9,91,7,Mexico
2017-06-16,29,12,0.0,11.6,5,41,01:00 AM,01:00 PM,06:58 AM,08:16 PM,11,19,19,20,9,20,65,2.7,1014,29,9,131,6,Mexico
2017-06-17,30,12,0.0,11.6,5,34,01:42 AM,01:54 PM,06:58 AM,08:16 PM,10,20,20,20,10,8,60,0.0,1013,30,8,241,7,Mexico
2017-06-18,29,11,0.0,11.6,6,26,02:23 AM,02:50 PM,06:59 AM,08:17 PM,8,20,20,20,9,4,55,0.0,1011,29,10,180,7,Mexico
2017-06-19,25,11,0.0,11.6,6,19,03:07 AM,03:49 PM,06:59 AM,08:17 PM,9,18,18,18,13,14,63,0.0,1012,25,10,141,9,Mexico
2017-06-20,23,10,0.0,11.6,5,11,03:53 AM,04:49 PM,06:59 AM,08:17 PM,8,16,16,16,15,11,65,0.0,1014,23,10,139,10,Mexico
2017-06-21,26,9,0.0,11.6,6,4,04:42 AM,05:53 PM,06:59 AM,08:17 PM,9,17,18,17,8,9,63,0.0,1013,26,10,167,6,Mexico
2017-06-22,28,12,0.0,11.6,6,0,05:36 AM,06:58 PM,07:00 AM,08:18 PM,10,19,19,19,8,11,61,0.5,1012,28,10,147,5,Mexico
2017-06-23,30,13,0.0,11.6,6,0,06:34 AM,08:02 PM,07:00 AM,08:18 PM,6,21,21,21,11,1,45,0.5,1011,30,10,168,8,Mexico
2017-06-24,26,11,0.0,11.6,5,0,07:36 AM,09:05 PM,07:00 AM,08:18 PM,10,18,18,18,10,12,62,2.6,1014,26,10,126,7,Mexico
2017-06-25,22,12,0.0,11.6,4,4,08:39 AM,10:03 PM,07:00 AM,08:18 PM,12,17,17,17,7,46,75,8.6,1017,22,9,121,5,Mexico
2017-06-26,22,13,0.0,11.6,4,11,09:42 AM,10:56 PM,07:01 AM,08:18 PM,13,17,18,17,6,42,78,27.6,1017,22,8,123,4,Mexico
2017-06-27,23,13,0.0,11.6,4,19,10:42 AM,11:44 PM,07:01 AM,08:18 PM,13,18,18,18,5,26,74,13.8,1016,23,9,278,4,Mexico
2017-06-28,24,13,0.0,11.6,4,26,11:41 AM,No moonset,07:01 AM,08:18 PM,13,18,18,18,6,38,75,8.7,1015,24,8,234,4,Mexico
2017-06-29,22,14,0.0,11.6,4,34,12:35 PM,12:28 AM,07:01 AM,08:19 PM,13,17,18,17,6,33,78,26.6,1015,22,8,192,4,Mexico
2017-06-30,24,13,0.0,11.6,5,42,01:28 PM,01:09 AM,07:02 AM,08:19 PM,13,18,19,18,6,29,75,11.1,1015,24,8,156,4,Mexico
2017-07-01,22,13,0.0,11.6,4,47,02:18 PM,01:48 AM,07:02 AM,08:19 PM,13,17,18,17,5,37,75,10.4,1017,22,9,111,4,Mexico
2017-07-02,25,12,0.0,11.6,4,55,03:08 PM,02:25 AM,07:02 AM,08:19 PM,12,18,19,18,5,24,73,5.4,1019,25,9,107,4,Mexico
2017-07-03,25,12,0.0,11.6,4,62,03:57 PM,03:04 AM,07:03 AM,08:19 PM,12,18,18,18,6,21,73,8.3,1018,25,9,130,4,Mexico
2017-07-04,23,12,0.0,11.6,4,69,04:46 PM,03:43 AM,07:03 AM,08:19 PM,12,17,18,17,5,27,74,14.9,1018,23,8,137,3,Mexico
2017-07-05,23,12,0.0,11.6,4,76,05:36 PM,04:23 AM,07:03 AM,08:19 PM,12,17,18,17,5,27,74,6.5,1018,23,9,131,4,Mexico
2017-07-06,23,11,0.0,11.6,4,84,06:25 PM,05:06 AM,07:04 AM,08:19 PM,12,17,17,17,10,32,75,5.0,1018,23,9,65,7,Mexico
2017-07-07,20,12,0.0,11.6,4,91,07:15 PM,05:51 AM,07:04 AM,08:19 PM,12,16,16,16,8,47,82,10.5,1018,20,9,142,6,Mexico
2017-07-08,20,12,0.0,11.6,4,98,08:03 PM,06:38 AM,07:04 AM,08:19 PM,13,16,16,16,8,51,82,17.9,1018,20,8,143,6,Mexico
2017-07-09,19,13,0.0,10.3,4,100,08:50 PM,07:28 AM,07:05 AM,08:19 PM,13,16,16,16,6,49,85,23.1,1018,19,7,229,5,Mexico
2017-07-10,19,13,0.0,11.6,4,87,09:35 PM,08:19 AM,07:05 AM,08:19 PM,13,16,16,16,4,46,85,30.2,1018,19,8,154,3,Mexico
2017-07-11,22,12,0.0,11.6,4,80,10:19 PM,09:11 AM,07:05 AM,08:18 PM,13,17,18,17,5,37,80,34.7,1017,22,8,247,3,Mexico
2017-07-12,22,14,0.0,11.6,4,73,11:01 PM,10:03 AM,07:06 AM,08:18 PM,13,17,17,17,4,52,81,53.3,1018,22,7,204,3,Mexico
2017-07-13,25,13,0.0,11.6,5,65,11:42 PM,10:56 AM,07:06 AM,08:18 PM,13,18,18,18,4,25,75,5.7,1018,25,10,160,3,Mexico
2017-07-14,25,11,0.0,11.6,5,58,No moonrise,11:50 AM,07:07 AM,08:18 PM,11,17,18,17,8,12,73,3.4,1019,25,10,196,6,Mexico
2017-07-15,24,11,0.0,11.6,4,51,12:23 AM,12:44 PM,07:07 AM,08:18 PM,11,17,17,17,9,22,74,3.8,1019,24,10,14,6,Mexico
2017-07-16,24,10,0.0,11.6,4,44,01:04 AM,01:40 PM,07:07 AM,08:18 PM,11,16,17,16,5,19,76,2.6,1017,24,7,158,4,Mexico
2017-07-17,24,11,0.0,11.6,4,36,01:48 AM,02:37 PM,07:08 AM,08:18 PM,11,17,17,17,5,16,74,11.2,1016,24,9,152,3,Mexico
2017-07-18,23,11,0.0,11.6,4,29,02:34 AM,03:38 PM,07:08 AM,08:17 PM,12,17,17,17,5,19,75,10.2,1017,23,9,130,3,Mexico
2017-07-19,26,12,0.0,11.6,5,22,03:24 AM,04:40 PM,07:08 AM,08:17 PM,12,19,19,19,7,23,69,7.2,1019,26,9,80,5,Mexico
2017-07-20,27,15,0.0,11.6,5,15,04:18 AM,05:43 PM,07:09 AM,08:17 PM,11,20,20,20,6,20,60,8.6,1020,27,9,64,5,Mexico
2017-07-21,27,15,0.0,11.6,5,7,05:17 AM,06:46 PM,07:09 AM,08:17 PM,12,20,20,20,4,20,61,14.8,1018,27,9,87,4,Mexico
2017-07-22,27,15,0.0,11.6,5,0,06:18 AM,07:46 PM,07:10 AM,08:16 PM,11,20,20,20,5,17,59,5.0,1017,27,10,134,4,Mexico
2017-07-23,24,15,0.0,11.6,5,0,07:22 AM,08:42 PM,07:10 AM,08:16 PM,12,19,19,19,6,34,65,16.6,1016,24,8,169,5,Mexico
2017-07-24,24,15,0.0,11.6,5,0,08:24 AM,09:34 PM,07:10 AM,08:16 PM,12,19,20,19,4,40,64,14.6,1017,24,9,60,4,Mexico
2017-07-25,25,15,0.0,11.6,5,7,09:25 AM,10:20 PM,07:11 AM,08:15 PM,12,19,19,19,5,26,63,9.1,1019,25,9,123,4,Mexico
2017-07-26,24,14,0.0,11.6,5,14,10:22 AM,11:03 PM,07:11 AM,08:15 PM,11,19,19,19,6,36,62,12.8,1019,24,9,118,5,Mexico
2017-07-27,27,14,0.0,11.6,5,22,11:18 AM,11:44 PM,07:11 AM,08:14 PM,11,20,20,20,5,26,61,14.1,1018,27,9,162,4,Mexico
2017-07-28,28,14,0.0,11.6,6,29,12:10 PM,No moonset,07:12 AM,08:14 PM,11,21,21,21,5,13,57,11.1,1017,28,9,147,4,Mexico
2017-07-29,29,15,0.0,11.6,5,36,01:01 PM,12:23 AM,07:12 AM,08:14 PM,10,21,21,21,7,9,52,3.8,1017,29,10,218,6,Mexico
2017-07-30,30,15,0.0,11.6,6,43,01:51 PM,01:02 AM,07:12 AM,08:13 PM,11,21,21,21,9,6,55,2.3,1017,30,10,139,7,Mexico
2017-07-31,29,14,0.0,11.6,6,47,02:41 PM,01:41 AM,07:13 AM,08:13 PM,9,20,20,20,10,6,54,0.2,1017,29,10,56,8,Mexico
2017-08-01,27,14,0.0,11.6,5,58,03:31 PM,02:21 AM,07:13 AM,08:12 PM,11,20,20,20,8,10,59,3.0,1016,27,10,103,7,Mexico
2017-08-02,32,15,0.0,11.6,5,65,04:20 PM,03:03 AM,07:13 AM,08:12 PM,12,21,21,21,6,15,59,5.0,1017,32,9,32,5,Mexico
2017-08-03,30,15,0.0,11.6,5,73,05:09 PM,03:47 AM,07:14 AM,08:11 PM,12,21,21,21,5,19,58,9.4,1018,30,9,132,4,Mexico
2017-08-04,27,15,0.0,11.6,5,80,05:58 PM,04:34 AM,07:14 AM,08:11 PM,13,20,21,20,5,24,63,18.8,1018,27,8,86,4,Mexico
2017-08-05,30,15,0.0,11.6,5,87,06:46 PM,05:23 AM,07:14 AM,08:10 PM,13,22,22,22,5,14,59,13.3,1017,30,9,156,4,Mexico
2017-08-06,28,17,0.0,11.6,5,94,07:32 PM,06:13 AM,07:15 AM,08:10 PM,12,23,23,22,5,15,54,6.1,1016,28,10,155,4,Mexico
2017-08-07,30,16,0.0,11.6,6,100,08:17 PM,07:05 AM,07:15 AM,08:09 PM,11,22,22,22,8,6,51,2.5,1015,30,10,183,6,Mexico
2017-08-08,28,15,0.0,11.6,6,100,09:00 PM,07:58 AM,07:15 AM,08:09 PM,11,20,20,20,10,11,60,3.1,1015,28,10,145,9,Mexico
2017-08-09,23,13,0.0,11.6,5,84,09:42 PM,08:52 AM,07:16 AM,08:08 PM,9,17,18,17,14,23,60,0.6,1016,23,9,265,12,Mexico
2017-08-10,19,14,0.0,10.3,4,77,10:23 PM,09:46 AM,07:16 AM,08:07 PM,12,16,16,16,19,66,76,55.1,1015,19,7,192,15,Mexico
2017-08-11,25,14,0.0,11.6,5,69,11:05 PM,10:40 AM,07:16 AM,08:07 PM,12,19,20,19,7,21,65,6.8,1018,25,9,61,5,Mexico
2017-08-12,26,13,0.0,11.6,5,62,11:47 PM,11:35 AM,07:17 AM,08:06 PM,11,19,19,19,7,11,61,5.8,1017,26,10,25,5,Mexico
2017-08-13,29,14,0.0,11.6,5,55,No moonrise,12:32 PM,07:17 AM,08:06 PM,11,21,21,21,3,13,57,5.2,1016,29,10,141,2,Mexico
2017-08-14,29,15,0.0,11.6,5,47,12:31 AM,01:30 PM,07:17 AM,08:05 PM,12,21,21,21,5,9,56,9.1,1015,29,9,182,4,Mexico
2017-08-15,27,16,0.0,11.6,5,40,01:19 AM,02:30 PM,07:17 AM,08:04 PM,12,22,22,21,6,9,56,6.7,1015,27,9,171,5,Mexico
2017-08-16,26,16,0.0,11.6,5,33,02:10 AM,03:31 PM,07:18 AM,08:04 PM,12,20,20,20,7,26,62,12.8,1017,26,9,141,6,Mexico
2017-08-17,27,15,0.0,11.6,5,26,03:05 AM,04:32 PM,07:18 AM,08:03 PM,11,20,20,20,6,34,57,10.1,1018,27,8,102,5,Mexico
2017-08-18,26,14,0.0,11.6,5,18,04:04 AM,05:32 PM,07:18 AM,08:02 PM,12,20,20,20,8,23,61,14.7,1017,26,9,141,7,Mexico
2017-08-19,26,14,0.0,11.6,5,11,05:05 AM,06:28 PM,07:19 AM,08:01 PM,11,19,19,19,9,17,62,6.9,1017,26,9,55,7,Mexico
2017-08-20,27,14,0.0,11.6,5,4,06:07 AM,07:21 PM,07:19 AM,08:01 PM,11,19,19,19,11,17,61,3.5,1016,27,10,109,9,Mexico
2017-08-21,25,14,0.0,11.6,5,0,07:08 AM,08:10 PM,07:19 AM,08:00 PM,11,19,19,19,11,18,64,6.7,1017,25,9,60,9,Mexico
2017-08-22,26,14,0.0,11.6,6,0,08:07 AM,08:55 PM,07:19 AM,07:59 PM,12,19,19,19,10,19,65,3.4,1017,26,10,59,9,Mexico
2017-08-23,25,15,0.0,11.6,5,3,09:04 AM,09:38 PM,07:20 AM,07:58 PM,12,19,19,19,11,20,67,1.8,1015,25,10,101,9,Mexico
2017-08-24,26,13,0.0,11.6,6,10,09:58 AM,10:18 PM,07:20 AM,07:58 PM,10,19,19,19,9,10,59,1.0,1013,26,10,94,7,Mexico
2017-08-25,24,15,0.0,8.9,4,18,10:51 AM,10:57 PM,07:20 AM,07:57 PM,12,18,18,18,4,32,67,6.3,1013,24,9,183,3,Mexico
2017-08-26,26,15,0.0,11.6,5,25,11:42 AM,11:37 PM,07:20 AM,07:56 PM,12,20,20,20,7,18,64,9.2,1015,26,9,131,5,Mexico
2017-08-27,25,15,0.0,11.6,5,32,12:32 PM,No moonset,07:21 AM,07:55 PM,13,19,20,19,6,27,68,16.2,1014,25,8,143,4,Mexico
2017-08-28,23,15,0.0,10.2,4,40,01:23 PM,12:17 AM,07:21 AM,07:55 PM,13,18,19,18,8,46,71,25.6,1014,23,8,76,6,Mexico
2017-08-29,21,15,0.0,11.6,4,47,02:12 PM,12:58 AM,07:21 AM,07:54 PM,12,17,17,17,6,47,75,19.8,1015,21,9,94,5,Mexico
2017-08-30,21,14,0.0,11.6,4,54,03:02 PM,01:42 AM,07:21 AM,07:53 PM,12,17,17,17,6,41,72,19.2,1017,21,9,175,5,Mexico
2017-08-31,22,14,0.0,10.2,4,58,03:51 PM,02:27 AM,07:21 AM,07:52 PM,12,17,18,17,6,58,74,26.0,1017,22,8,138,5,Mexico
2017-09-01,23,15,0.0,11.6,4,71,04:39 PM,03:15 AM,07:22 AM,07:51 PM,12,18,19,18,8,37,71,11.5,1017,23,8,102,7,Mexico
2017-09-02,22,14,0.0,11.6,4,79,05:26 PM,04:05 AM,07:22 AM,07:50 PM,12,17,18,17,11,48,73,5.8,1018,22,8,96,9,Mexico
2017-09-03,23,14,0.0,11.6,4,86,06:11 PM,04:57 AM,07:22 AM,07:50 PM,12,17,18,17,9,48,72,11.3,1018,23,8,104,7,Mexico
2017-09-04,24,15,0.0,11.6,4,94,06:55 PM,05:50 AM,07:22 AM,07:49 PM,12,18,19,18,2,46,69,29.5,1017,24,8,202,2,Mexico
2017-09-05,25,14,0.0,11.6,5,100,07:39 PM,06:43 AM,07:22 AM,07:48 PM,12,19,19,19,5,40,68,33.0,1016,25,8,238,4,Mexico
2017-09-06,22,14,0.0,11.6,4,100,08:20 PM,07:38 AM,07:23 AM,07:47 PM,12,17,18,17,9,46,73,32.0,1017,22,7,132,8,Mexico
2017-09-07,20,14,0.0,11.6,4,83,09:03 PM,08:33 AM,07:23 AM,07:46 PM,11,16,16,16,11,48,75,10.5,1018,20,9,311,10,Mexico
2017-09-08,22,14,0.0,11.6,5,76,09:46 PM,09:30 AM,07:23 AM,07:45 PM,11,17,17,17,10,43,71,0.5,1017,22,9,345,9,Mexico
2017-09-09,20,13,0.0,11.6,4,68,10:30 PM,10:26 AM,07:23 AM,07:44 PM,11,15,16,15,15,56,74,7.3,1017,20,8,139,13,Mexico
2017-09-10,20,13,0.0,11.6,4,61,11:17 PM,11:25 AM,07:23 AM,07:43 PM,11,15,15,15,12,43,75,2.7,1017,20,9,20,10,Mexico
2017-09-11,24,10,0.0,11.6,5,53,No moonrise,12:24 PM,07:24 AM,07:43 PM,8,16,16,16,10,10,61,0.2,1017,24,10,95,8,Mexico
2017-09-12,27,11,0.0,11.6,6,46,12:07 AM,01:25 PM,07:24 AM,07:42 PM,5,18,18,18,8,3,46,0.0,1016,27,10,135,7,Mexico
2017-09-13,25,13,0.0,11.6,6,38,01:00 AM,02:25 PM,07:24 AM,07:41 PM,6,19,19,19,4,13,44,0.0,1016,25,10,107,3,Mexico
2017-09-14,23,14,0.0,11.6,5,31,01:57 AM,03:24 PM,07:24 AM,07:40 PM,8,19,19,19,7,24,53,1.1,1015,23,10,137,6,Mexico
2017-09-15,26,13,0.0,11.6,6,23,02:55 AM,04:20 PM,07:24 AM,07:39 PM,5,19,19,19,11,16,43,0.2,1015,26,10,295,8,Mexico
2017-09-16,28,14,0.0,11.6,6,16,03:55 AM,05:13 PM,07:25 AM,07:38 PM,7,20,20,20,4,23,44,0.0,1015,28,10,190,3,Mexico
2017-09-17,28,15,0.0,11.6,5,8,04:55 AM,06:02 PM,07:25 AM,07:37 PM,13,21,21,21,4,17,62,8.8,1016,28,9,79,3,Mexico
2017-09-18,26,14,0.0,11.6,5,0,05:54 AM,06:48 PM,07:25 AM,07:36 PM,12,19,20,19,9,21,64,5.7,1016,26,9,104,7,Mexico
2017-09-19,29,15,0.0,11.6,5,0,06:51 AM,07:31 PM,07:25 AM,07:35 PM,12,21,21,21,8,17,61,3.8,1015,29,10,106,7,Mexico
2017-09-20,27,15,0.0,11.6,5,0,07:46 AM,08:12 PM,07:25 AM,07:34 PM,12,20,20,20,7,20,63,5.1,1014,27,9,104,6,Mexico
2017-09-21,26,15,0.0,11.6,5,0,08:39 AM,08:52 PM,07:26 AM,07:34 PM,13,20,20,20,5,23,66,12.4,1014,26,8,160,4,Mexico
2017-09-22,26,16,0.0,11.6,5,7,09:32 AM,09:32 PM,07:26 AM,07:33 PM,13,20,21,20,5,27,64,11.9,1013,26,9,117,5,Mexico
2017-09-23,24,16,0.0,11.6,5,14,10:23 AM,10:11 PM,07:26 AM,07:32 PM,12,19,20,19,7,37,64,5.5,1012,24,9,154,6,Mexico
2017-09-24,26,14,0.0,11.6,5,22,11:14 AM,10:53 PM,07:26 AM,07:31 PM,12,20,20,20,6,20,61,4.5,1012,26,10,175,5,Mexico
2017-09-25,26,15,0.0,11.6,5,30,12:04 PM,11:36 PM,07:26 AM,07:30 PM,12,20,20,20,5,23,61,6.5,1012,26,9,164,4,Mexico
2017-09-26,26,16,0.0,11.6,5,37,12:54 PM,No moonset,07:27 AM,07:29 PM,13,20,21,20,4,23,63,10.4,1011,26,9,78,4,Mexico
2017-09-27,26,15,0.0,11.6,5,45,01:44 PM,12:20 AM,07:27 AM,07:28 PM,12,19,19,19,9,23,64,6.3,1012,26,9,104,7,Mexico
2017-09-28,22,14,0.0,11.6,4,52,02:31 PM,01:07 AM,07:27 AM,07:27 PM,12,17,17,17,12,40,72,4.7,1013,22,9,21,10,Mexico
2017-09-29,20,14,0.0,11.6,4,60,03:19 PM,01:56 AM,07:27 AM,07:26 PM,12,16,16,16,13,45,73,5.5,1014,20,10,18,11,Mexico
2017-09-30,20,14,0.0,10.2,4,67,04:04 PM,02:46 AM,07:27 AM,07:26 PM,12,16,16,16,13,57,76,4.1,1015,20,8,184,11,Mexico
2017-10-01,22,14,0.0,11.6,4,72,04:48 PM,03:38 AM,07:28 AM,07:25 PM,12,17,18,17,12,47,74,5.5,1014,22,9,180,10,Mexico
2017-10-02,23,14,0.0,11.6,4,79,05:32 PM,04:31 AM,07:28 AM,07:24 PM,12,17,18,17,12,34,70,3.6,1013,23,10,20,10,Mexico
2017-10-03,22,13,0.0,11.6,5,87,06:14 PM,05:26 AM,07:28 AM,07:23 PM,11,17,18,17,13,28,70,1.1,1014,22,10,28,11,Mexico
2017-10-04,22,14,0.0,11.6,4,94,06:57 PM,06:21 AM,07:28 AM,07:22 PM,12,17,17,17,20,35,71,2.5,1015,22,8,37,16,Mexico
2017-10-05,24,13,0.0,11.6,5,100,07:40 PM,07:18 AM,07:29 AM,07:21 PM,11,17,18,17,16,20,64,0.6,1015,24,10,35,13,Mexico
2017-10-06,23,16,0.0,11.6,5,100,08:24 PM,08:15 AM,07:29 AM,07:20 PM,10,20,20,20,15,13,53,0.0,1013,23,10,201,13,Mexico
2017-10-07,27,13,0.0,11.6,6,84,09:12 PM,09:15 AM,07:29 AM,07:20 PM,7,20,20,20,5,5,46,0.0,1013,27,10,278,4,Mexico
2017-10-08,27,14,0.0,11.6,6,77,10:02 PM,10:16 AM,07:29 AM,07:19 PM,10,20,20,20,6,11,54,1.3,1014,27,10,216,5,Mexico
2017-10-09,27,15,0.0,11.6,5,70,10:55 PM,11:18 AM,07:30 AM,07:18 PM,11,20,20,20,5,13,58,4.5,1013,27,10,181,4,Mexico
2017-10-10,26,15,0.0,11.6,6,62,11:52 PM,12:19 PM,07:30 AM,07:17 PM,10,19,19,19,11,10,57,3.6,1014,26,10,33,10,Mexico
2017-10-11,21,13,0.0,11.6,4,55,No moonrise,01:20 PM,07:30 AM,07:16 PM,10,16,16,16,14,27,68,2.0,1017,21,9,32,12,Mexico
2017-10-12,21,12,0.0,11.6,4,48,12:50 AM,02:16 PM,07:30 AM,07:16 PM,10,15,16,15,13,32,69,0.9,1017,21,9,26,11,Mexico
2017-10-13,21,12,0.0,11.6,4,41,01:50 AM,03:10 PM,07:31 AM,07:15 PM,10,15,16,15,13,26,69,1.8,1017,21,10,65,11,Mexico
2017-10-14,25,11,0.0,11.6,5,33,02:48 AM,03:59 PM,07:31 AM,07:14 PM,10,17,17,17,9,17,64,1.2,1017,25,10,64,8,Mexico
2017-10-15,24,13,0.0,11.6,4,26,03:47 AM,04:44 PM,07:31 AM,07:13 PM,11,17,18,17,11,22,67,3.3,1018,24,10,56,9,Mexico
2017-10-16,19,12,0.0,11.6,5,19,04:42 AM,05:28 PM,07:32 AM,07:12 PM,9,15,15,15,15,40,69,1.4,1021,19,9,18,12,Mexico
2017-10-17,19,11,0.0,11.6,4,12,05:38 AM,06:08 PM,07:32 AM,07:12 PM,9,15,15,15,11,43,70,0.5,1020,19,9,137,9,Mexico
2017-10-18,27,11,0.0,11.6,6,4,06:30 AM,06:48 PM,07:32 AM,07:11 PM,9,18,18,18,7,13,61,0.4,1019,27,10,61,6,Mexico
2017-10-19,28,13,0.0,11.6,6,0,07:23 AM,07:27 PM,07:33 AM,07:10 PM,10,19,19,19,5,14,61,3.0,1017,28,10,54,5,Mexico
2017-10-20,27,14,0.0,11.6,5,0,08:14 AM,08:07 PM,07:33 AM,07:10 PM,10,19,19,19,6,9,57,3.7,1016,27,9,183,6,Mexico
2017-10-21,30,14,0.0,11.6,6,3,09:06 AM,08:48 PM,07:33 AM,07:09 PM,10,21,21,21,6,5,53,0.0,1015,30,10,171,6,Mexico
2017-10-22,26,15,0.0,11.6,6,10,09:57 AM,09:30 PM,07:34 AM,07:08 PM,8,20,20,20,12,3,49,0.0,1017,26,10,79,10,Mexico
2017-10-23,21,11,0.0,11.6,5,17,10:47 AM,10:14 PM,07:34 AM,07:08 PM,9,15,16,15,13,18,65,0.0,1020,21,10,18,11,Mexico
2017-10-24,18,11,0.0,11.6,5,25,11:37 AM,11:00 PM,07:34 AM,07:07 PM,8,13,14,13,15,27,69,0.6,1020,18,10,22,13,Mexico
2017-10-25,20,9,0.0,11.6,4,32,12:25 PM,11:48 PM,07:35 AM,07:06 PM,5,12,13,12,14,28,61,0.7,1022,20,10,24,12,Mexico
2017-10-26,28,10,0.0,11.6,6,39,01:12 PM,No moonset,07:35 AM,07:06 PM,7,17,17,17,6,5,53,0.0,1017,28,10,228,5,Mexico
2017-10-27,27,13,0.0,11.6,6,46,01:58 PM,12:37 AM,07:36 AM,07:05 PM,4,19,19,19,7,2,40,0.0,1013,27,10,266,6,Mexico
2017-10-28,26,11,0.0,11.6,5,54,02:41 PM,01:28 AM,07:36 AM,07:05 PM,8,17,18,17,6,13,58,0.2,1015,26,10,127,5,Mexico
2017-10-29,25,13,0.0,11.6,6,61,03:25 PM,02:19 AM,07:36 AM,07:04 PM,9,18,18,18,3,13,58,1.2,1016,25,10,197,3,Mexico
2017-10-30,26,14,0.0,11.6,6,68,04:06 PM,03:12 AM,07:37 AM,07:04 PM,9,19,20,19,3,9,55,2.0,1016,26,10,224,3,Mexico
2017-10-31,27,14,0.0,11.6,5,72,04:48 PM,04:06 AM,07:37 AM,07:03 PM,10,20,20,20,3,12,56,4.1,1015,27,9,221,3,Mexico
2017-11-01,27,14,0.0,11.6,5,86,05:31 PM,05:01 AM,07:38 AM,07:03 PM,11,20,20,20,3,12,57,4.6,1016,27,10,238,2,Mexico
2017-11-02,27,16,0.0,11.6,6,93,06:14 PM,05:59 AM,07:38 AM,07:02 PM,10,20,21,20,7,9,54,2.4,1017,27,10,126,6,Mexico
